User_ID,User_Name,Platform,Date,State,Region,Followers,Views,Likes,Shares,Comments,Revenue_Source
USR00268,user_268,YouTube,2021-03-05,Alabama,South,3479352,11600640,3633061,474330,7695,Ads
USR00269,user_269,Instagram,2021-04-23,Colorado,East,3075006,1344858,225566,496397,88002,Ads
USR00270,user_270,Snapchat,2023-04-11,Delaware,East,4885840,19549534,4385278,224260,94935,Ads
USR00271,user_271,YouTube,2020-03-02,New Jersey,East,2693957,8724441,341158,11767,58815,Subscription
USR00272,user_272,Twitter,2023-07-07,Michigan,North,3914588,12596342,505523,358693,71992,Affiliate
USR00273,user_273,Twitter,2021-07-04,Mississippi,South,1861140,12932280,1930996,28259,23777,Sponsorship
USR00274,user_274,Facebook,2021-05-10,South Carolina,West,3812089,10374221,1877129,316966,67254,Subscription
USR00275,user_275,YouTube,2024-01-26,Montana,South,4933199,2062919,110117,389360,35148,Affiliate
USR00276,user_276,Instagram,2020-06-19,Tennessee,East,4026972,6765457,592199,405468,70557,Affiliate
USR00277,user_277,Facebook,2022-10-23,Mississippi,South,2981482,6069185,3229660,97333,32457,Ads
USR00278,user_278,Snapchat,2024-04-13,South Dakota,North,769139,8065307,3823420,55744,29705,Sponsorship
USR00279,user_279,Instagram,2020-02-22,Colorado,South,4772952,5782498,1587735,296827,59298,Merchandise
USR00280,user_280,Facebook,2024-10-23,New York,East,849325,11022844,1951398,317960,20219,Merchandise
USR00281,user_281,Twitter,2021-03-17,Indiana,Central,3424369,8905344,3348741,384196,875,Sponsorship
USR00282,user_282,Twitter,2021-03-27,West Virginia,North,1604981,9949277,3440482,346436,69522,Merchandise
USR00283,user_283,YouTube,2022-04-20,Massachusetts,East,815419,12602170,1132717,15981,63374,Subscription
USR00284,user_284,Twitter,2021-12-10,Nevada,West,3646973,2363927,3937375,183232,44849,Subscription
USR00285,user_285,YouTube,2023-04-18,Wisconsin,North,2666693,1454762,4993100,189807,53098,Sponsorship
USR00286,user_286,Instagram,2020-12-05,Colorado,West,794404,1614556,1071776,323311,7790,Sponsorship
USR00287,user_287,Facebook,2024-12-06,Texas,South,4297013,18232521,162784,180906,26284,Merchandise
USR00288,user_288,Facebook,2024-11-12,Colorado,Central,2044678,9827478,1420228,157776,18766,Affiliate
USR00289,user_289,Twitter,2024-03-03,Delaware,West,3133643,751199,3903464,398337,22150,Subscription
USR00290,user_290,Snapchat,2024-03-17,Kentucky,Central,4367188,4476160,4306643,177787,96866,Ads
USR00291,user_291,YouTube,2020-06-11,South Dakota,North,4256280,19697027,3736485,404780,92128,Sponsorship
USR00292,user_292,Twitter,2024-01-19,Florida,South,4429038,17541319,2779822,143758,94145,Affiliate
USR00293,user_293,Facebook,2024-05-05,South Carolina,South,4001684,17218919,3641635,302509,45755,Affiliate
USR00294,user_294,Snapchat,2022-04-24,New Hampshire,North,4868602,5758745,2510860,467528,85646,Affiliate
USR00295,user_295,YouTube,2020-05-24,South Dakota,North,3637050,471934,4511287,209214,16640,Ads
USR00296,user_296,Twitter,2021-10-23,Maryland,East,1811156,14531493,2313324,223524,39810,Sponsorship
USR00297,user_297,Twitter,2021-10-01,California,West,4445938,12408503,2072410,62238,34348,Merchandise
USR00298,user_298,Facebook,2020-09-23,New Mexico,East,2607551,16735585,4866044,110017,11132,Ads
USR00299,user_299,Instagram,2021-12-28,Colorado,East,2825965,17723897,11271,218705,8764,Subscription
USR00300,user_300,Twitter,2021-12-05,Missouri,Central,3200172,17532733,3689219,233896,72638,Sponsorship
USR00301,user_301,Snapchat,2023-10-21,Indiana,Central,983772,8942121,3470795,462512,65663,Merchandise
USR00302,user_302,Facebook,2021-10-05,Kentucky,Central,1659853,8542789,4564952,443890,980,Subscription
USR00303,user_303,Snapchat,2022-04-04,New Jersey,East,3942798,5499127,151951,38500,4823,Sponsorship
USR00304,user_304,Twitter,2020-12-21,Washington,West,1388360,1190936,1389655,497885,51057,Sponsorship
USR00305,user_305,Instagram,2020-03-17,Nebraska,Central,1163300,18170455,2431159,375162,22223,Affiliate
USR00306,user_306,Instagram,2021-10-18,Maine,East,2797789,3060205,1871522,369703,39654,Subscription
USR00307,user_307,Snapchat,2021-07-09,Texas,South,2663189,3459187,4504648,392977,53799,Affiliate
USR00308,user_308,Snapchat,2024-03-18,Minnesota,North,4196884,2650059,4476656,415010,72706,Affiliate
USR00309,user_309,Instagram,2022-10-16,Rhode Island,Central,4524422,14132204,119969,288017,13900,Merchandise
USR00310,user_310,Instagram,2024-02-21,North Carolina,West,4158302,11540211,3682997,55632,63847,Subscription
USR00311,user_311,Instagram,2020-08-16,Georgia,South,1766792,2091360,2118143,225390,89921,Subscription
USR00312,user_312,Snapchat,2023-01-23,Georgia,South,2031319,11558720,3366138,287898,33330,Affiliate
USR00313,user_313,Twitter,2024-03-25,Washington,West,4102210,10929505,2788893,238992,5639,Sponsorship
USR00314,user_314,Twitter,2024-06-07,Iowa,Central,4013984,17878949,2957680,327813,10171,Subscription
USR00315,user_315,Snapchat,2021-11-26,Delaware,South,3216226,17942079,1359158,452433,16320,Subscription
USR00316,user_316,Twitter,2021-11-06,Kansas,Central,1819729,10392499,2937403,329843,21905,Subscription
USR00317,user_317,Facebook,2020-02-28,South Dakota,North,4170055,19367656,2875587,245502,57462,Subscription
USR00318,user_318,YouTube,2023-05-06,Georgia,South,2256442,6711719,2694553,493401,33331,Ads
USR00319,user_319,Facebook,2024-02-12,South Carolina,Central,4035265,13716186,2248151,113516,86831,Subscription
USR00320,user_320,Snapchat,2020-06-20,Mississippi,South,780836,11359253,4834717,380617,14645,Sponsorship
USR00321,user_321,Instagram,2023-03-28,Nevada,West,3549549,11817064,201264,258939,84380,Affiliate
USR00322,user_322,Instagram,2020-03-20,Kentucky,Central,3072776,11215099,4545365,177680,50582,Ads
USR00323,user_323,YouTube,2020-12-12,Utah,Central,168206,18126632,1061835,41106,65476,Merchandise
USR00324,user_324,Twitter,2024-01-07,Nebraska,Central,3362349,7107864,653691,336661,85985,Merchandise
USR00325,user_325,Snapchat,2022-09-15,Indiana,Central,1613584,2833438,1702887,31789,44349,Sponsorship
USR00326,user_326,Facebook,2021-12-25,South Dakota,North,4418029,19583785,313454,427607,70358,Sponsorship
USR00327,user_327,Twitter,2021-06-22,South Dakota,North,2834906,7799483,971924,276985,15045,Subscription
USR00328,user_328,Instagram,2020-11-12,Maine,East,4846107,7272039,4840377,146380,30495,Affiliate
USR00329,user_329,Facebook,2023-03-12,West Virginia,East,1105296,10993255,4551649,254454,57543,Sponsorship
USR00330,user_330,Facebook,2020-08-06,Mississippi,South,4534536,2060671,2087195,116857,75087,Ads
USR00331,user_331,YouTube,2021-10-15,California,West,631691,15670714,919973,255661,98869,Merchandise
USR00332,user_332,Facebook,2023-11-10,Oklahoma,West,2790676,3166601,3327068,5010,95430,Sponsorship
USR00333,user_333,Snapchat,2020-10-11,Rhode Island,South,3474973,17800311,4582780,58959,16062,Subscription
USR00334,user_334,Snapchat,2020-07-07,Nebraska,Central,85197,15402133,1167579,485957,1917,Merchandise
USR00335,user_335,Twitter,2022-04-18,Minnesota,North,1780430,6611559,14983,138595,24937,Ads
USR00336,user_336,Facebook,2024-01-25,Connecticut,North,677870,6860959,3127401,190378,81090,Merchandise
USR00337,user_337,Snapchat,2022-01-17,Missouri,Central,3350366,12785267,4788971,472294,48617,Merchandise
USR00338,user_338,Snapchat,2020-09-17,Kentucky,Central,4611320,9602126,1031017,48445,60260,Subscription
USR00339,user_339,Snapchat,2020-06-14,Colorado,North,2486309,9812614,868271,348807,48726,Merchandise
USR00340,user_340,Snapchat,2023-08-12,Indiana,Central,1379754,8494127,2869707,292954,15107,Merchandise
USR00341,user_341,YouTube,2020-05-24,Minnesota,North,537507,7539511,2369205,277392,75060,Subscription
USR00342,user_342,Twitter,2024-02-28,New York,East,4456013,6911974,2190990,658,24978,Ads
USR00343,user_343,Facebook,2024-05-14,Connecticut,West,1421921,6665722,2037179,126669,43807,Merchandise
USR00344,user_344,Twitter,2022-06-13,Kentucky,Central,358803,19877562,297310,353814,13386,Ads
USR00345,user_345,YouTube,2024-08-11,South Dakota,North,1796694,3095155,519768,222643,3111,Affiliate
USR00346,user_346,Snapchat,2022-09-26,Connecticut,North,1228342,15497753,391052,270701,76417,Ads
USR00347,user_347,Facebook,2024-06-15,Washington,West,3608926,19733133,65707,33080,26048,Ads
USR00348,user_348,Snapchat,2023-09-15,New Jersey,East,2872925,4016025,4125640,174635,31742,Affiliate
USR00349,user_349,Twitter,2020-11-21,Kansas,Central,1154528,3547843,2205486,30938,41095,Subscription
USR00350,user_350,Facebook,2020-05-28,New York,East,888592,3044368,3618864,140854,96564,Affiliate
USR00351,user_351,Snapchat,2023-11-28,Tennessee,North,1158772,16474645,3027752,450278,9688,Affiliate
USR00352,user_352,YouTube,2024-03-12,Montana,Central,1465181,6495405,4678479,243206,4171,Ads
USR00353,user_353,Instagram,2023-12-28,Idaho,West,4617869,4457618,1686620,477865,68274,Ads
USR00354,user_354,Twitter,2022-12-01,Hawaii,West,3873583,19618649,4691488,292436,67253,Merchandise
USR00355,user_355,Facebook,2021-11-20,Idaho,West,621933,8143408,237764,246621,29415,Subscription
USR00356,user_356,Twitter,2023-12-17,Delaware,Central,342265,6781606,488183,410578,47187,Sponsorship
USR00357,user_357,Snapchat,2023-02-19,Missouri,Central,184028,14628347,924093,298859,94143,Merchandise
USR00358,user_358,Instagram,2023-07-18,Louisiana,South,3051885,4143232,196713,58475,20924,Subscription
USR00359,user_359,Twitter,2021-06-21,Rhode Island,Central,1865634,9522662,1150858,205840,56641,Subscription
USR00360,user_360,Facebook,2022-03-21,Nevada,West,4282372,946383,729551,62430,90401,Sponsorship
USR00361,user_361,Twitter,2024-02-13,Missouri,Central,4893475,18441636,3037139,498243,99673,Sponsorship
USR00362,user_362,Twitter,2021-03-08,Rhode Island,South,2705544,17840291,652239,84981,75879,Subscription
USR00363,user_363,Snapchat,2020-09-20,Florida,South,2824460,3955524,1882653,153851,44950,Merchandise
USR00364,user_364,Snapchat,2022-04-23,New York,East,4040857,9781967,417252,257786,54680,Ads
USR00365,user_365,Instagram,2023-05-27,Idaho,Central,4676550,18185156,1273914,195177,47274,Subscription
USR00366,user_366,Snapchat,2023-11-22,Georgia,South,1315922,10219163,361175,451436,38442,Ads
USR00367,user_367,Snapchat,2024-12-26,West Virginia,East,2700316,9713255,653906,277562,20529,Merchandise
USR00368,user_368,Snapchat,2024-03-05,Alaska,West,1870746,11566375,486457,248219,6003,Ads
USR00369,user_369,Snapchat,2021-03-12,Arkansas,East,973756,17379798,1500049,456896,73685,Merchandise
USR00370,user_370,Twitter,2023-09-11,Vermont,South,4365534,8672150,8962,202618,65246,Merchandise
USR00371,user_371,Snapchat,2022-05-01,Oklahoma,East,1750180,2009931,2102857,292339,29298,Affiliate
USR00372,user_372,Snapchat,2022-03-07,Wyoming,North,814096,176245,1315078,47235,90382,Subscription
USR00373,user_373,Facebook,2023-11-16,Hawaii,West,2172995,2860220,4283785,461847,84385,Affiliate
USR00374,user_374,Facebook,2023-12-04,Oregon,West,4392458,7704986,4877685,454868,70809,Ads
USR00375,user_375,Twitter,2020-04-19,Oregon,West,4898508,5536594,619415,94142,7150,Ads
USR00376,user_376,YouTube,2024-08-23,New Jersey,East,3905515,6032401,14550,168430,36346,Sponsorship
USR00377,user_377,Twitter,2024-09-15,Tennessee,Central,1352633,7037875,3523256,293514,84767,Subscription
USR00378,user_378,YouTube,2022-02-13,New Jersey,East,4278100,13293850,553559,61890,97923,Subscription
USR00379,user_379,Snapchat,2023-11-23,North Carolina,West,2560562,11680660,4553103,253041,16881,Ads
USR00380,user_380,Snapchat,2023-12-01,Indiana,Central,3275156,11939855,762638,48182,45825,Merchandise
USR00381,user_381,Instagram,2020-07-06,California,West,1322654,13016238,3995658,56513,13151,Merchandise
USR00382,user_382,YouTube,2020-12-19,Ohio,Central,3735063,18912248,1494419,434671,44657,Merchandise
USR00383,user_383,Facebook,2021-06-08,Colorado,Central,3407382,1742184,2973066,376607,43761,Merchandise
USR00384,user_384,Twitter,2020-07-28,Idaho,North,3996347,11281695,2739188,272033,99906,Affiliate
USR00385,user_385,Facebook,2023-03-03,Pennsylvania,East,3351520,2609371,1447305,323795,70484,Merchandise
USR00386,user_386,Snapchat,2023-05-04,South Carolina,South,4580028,9999626,4070737,175248,27127,Subscription
USR00387,user_387,Twitter,2021-03-27,Vermont,Central,81018,3668536,3519243,98022,18749,Affiliate
USR00388,user_388,Facebook,2021-04-25,South Dakota,North,4699588,14814407,2489012,401035,24944,Affiliate
USR00389,user_389,Twitter,2023-02-26,Texas,South,2112189,12878477,3790031,164147,65306,Merchandise
USR00390,user_390,YouTube,2024-12-08,Minnesota,North,776568,17853001,1614633,71018,1363,Merchandise
USR00391,user_391,YouTube,2023-01-16,New York,East,270951,5049960,265109,345555,93325,Affiliate
USR00392,user_392,YouTube,2021-05-06,Virginia,South,3841944,15418263,3489922,105223,4897,Affiliate
USR00393,user_393,YouTube,2021-02-15,West Virginia,East,2527053,7976927,3044733,181141,41829,Subscription
USR00394,user_394,YouTube,2022-06-07,New Hampshire,North,748945,18206869,2805819,288162,2263,Affiliate
USR00395,user_395,Instagram,2020-06-18,California,West,2149142,19521758,3072499,163296,28521,Affiliate
USR00396,user_396,Twitter,2021-07-25,Florida,South,2479020,2529544,3878125,115955,9640,Subscription
USR00397,user_397,Instagram,2022-03-16,Rhode Island,South,3207099,17819672,169630,206980,49034,Ads
USR00398,user_398,Twitter,2024-09-04,South Dakota,North,592198,9216148,2778053,231928,42668,Sponsorship
USR00399,user_399,YouTube,2023-01-18,Missouri,Central,3135334,7588406,366552,392036,3415,Merchandise
USR00400,user_400,Twitter,2020-04-23,Oklahoma,Central,3318500,17967694,1332167,182101,54028,Merchandise
USR00401,user_401,Facebook,2020-01-20,Massachusetts,East,3499616,12878897,203437,383190,44328,Ads
USR00402,user_402,Snapchat,2020-11-26,Mississippi,South,4442175,12764552,3396573,257798,26305,Subscription
USR00403,user_403,Facebook,2020-05-23,Colorado,Central,737177,4259816,1598552,293569,48228,Affiliate
USR00404,user_404,Facebook,2023-07-02,North Carolina,South,317870,17582640,3172461,57287,31995,Sponsorship
USR00405,user_405,Twitter,2020-02-01,Connecticut,South,706144,12558968,4999114,482557,56173,Ads
USR00406,user_406,YouTube,2022-09-20,Arizona,West,1059678,7503676,4960202,102989,61933,Affiliate
USR00407,user_407,Twitter,2020-11-25,West Virginia,North,4584853,5057036,3111196,86730,55813,Merchandise
USR00408,user_408,Facebook,2023-04-27,West Virginia,North,642850,13690898,4975822,228485,13186,Ads
USR00409,user_409,Twitter,2024-12-01,Tennessee,North,2789066,6588519,702038,110392,54550,Ads
USR00410,user_410,Twitter,2022-10-06,Idaho,North,562016,15904429,2546975,480557,36640,Ads
USR00411,user_411,Snapchat,2021-01-21,Idaho,South,3487674,2920811,3238748,258661,54158,Sponsorship
USR00412,user_412,Snapchat,2023-08-03,Alaska,West,1847075,1367426,4673757,151012,33468,Ads
USR00413,user_413,Instagram,2021-03-19,Arkansas,North,2049196,492735,415775,351633,98738,Affiliate
USR00414,user_414,YouTube,2022-12-28,Connecticut,East,3331409,7408817,3023383,244620,93962,Sponsorship
USR00415,user_415,Instagram,2024-07-12,South Dakota,North,585468,9829266,73295,122463,66106,Affiliate
USR00416,user_416,Twitter,2020-09-28,Utah,South,4828863,15508412,2551536,222660,62627,Merchandise
USR00417,user_417,YouTube,2021-09-21,Vermont,West,1722186,19942191,4082847,452836,90656,Merchandise
USR00418,user_418,Instagram,2024-04-08,Tennessee,East,839645,4917833,835846,447438,28388,Sponsorship
USR00419,user_419,Facebook,2024-06-08,Washington,West,4834307,1955337,2860745,481506,21126,Sponsorship
USR00420,user_420,Facebook,2024-06-16,West Virginia,Central,1974642,3211958,4220479,352738,86268,Affiliate
USR00421,user_421,Twitter,2020-12-21,Kentucky,Central,1133685,9179340,2489331,82387,24864,Ads
USR00422,user_422,Snapchat,2021-11-19,Oklahoma,West,694662,5778405,3373105,335363,51720,Ads
USR00423,user_423,Facebook,2022-12-24,Arkansas,South,2871858,5164088,31204,454316,89211,Subscription
USR00424,user_424,Twitter,2023-12-01,Nevada,West,4559787,12106016,2600535,427579,62162,Ads
USR00425,user_425,Instagram,2022-05-25,Florida,South,1368839,5924785,1431549,361914,25825,Affiliate
USR00426,user_426,Instagram,2023-04-01,Florida,South,1796989,16521303,2740543,234724,99923,Merchandise
USR00427,user_427,YouTube,2021-07-20,Michigan,North,2973843,16542114,968594,37754,59127,Sponsorship
USR00428,user_428,Snapchat,2024-04-27,Louisiana,South,1385613,5426311,2663198,294529,8400,Sponsorship
USR00429,user_429,YouTube,2023-08-28,South Dakota,North,3908830,12448682,3852520,346401,34303,Ads
USR00430,user_430,YouTube,2023-06-09,Connecticut,South,4828941,13923963,2238922,74378,73944,Merchandise
USR00431,user_431,Facebook,2022-07-24,Kentucky,Central,2453290,15262391,685644,203479,75324,Merchandise
USR00432,user_432,YouTube,2020-11-23,Maine,Central,4367682,4210670,3641104,494495,47363,Affiliate
USR00433,user_433,Twitter,2020-09-14,Kentucky,Central,4855335,718732,2748211,79760,51948,Subscription
USR00434,user_434,Snapchat,2023-11-01,Pennsylvania,East,4649630,7348102,2871621,140872,68167,Affiliate
USR00435,user_435,YouTube,2022-08-27,Montana,East,413760,12033445,2002037,86127,36224,Merchandise
USR00436,user_436,Twitter,2022-01-08,New Jersey,East,3100259,12079064,4343945,331848,59531,Subscription
USR00437,user_437,YouTube,2024-12-07,Wyoming,South,1109276,10134011,3246923,476084,74066,Subscription
USR00438,user_438,Instagram,2022-07-07,Alabama,South,2211427,8456259,3005848,15307,92487,Sponsorship
USR00439,user_439,Facebook,2020-09-16,Idaho,East,2911934,14885244,1826002,70559,17568,Affiliate
USR00440,user_440,Instagram,2022-10-03,Arizona,West,1139474,14153160,2159316,131185,67130,Sponsorship
USR00441,user_441,Twitter,2022-11-28,Colorado,South,684580,1687473,2136888,400103,54780,Sponsorship
USR00442,user_442,Instagram,2024-06-05,North Dakota,North,3930621,13051567,127341,117680,67692,Subscription
USR00443,user_443,Twitter,2023-08-09,South Carolina,Central,2560890,2294363,3799120,383940,20932,Sponsorship
USR00444,user_444,Snapchat,2024-12-14,Florida,South,3280671,6744290,2937742,478510,88671,Affiliate
USR00445,user_445,Facebook,2021-08-22,Alabama,South,1858071,9801566,2373322,475902,25642,Ads
USR00446,user_446,Twitter,2023-01-01,Rhode Island,North,4804635,179116,1891511,169455,5005,Subscription
USR00447,user_447,Facebook,2024-07-13,Idaho,East,336103,15181513,3180329,199955,27157,Sponsorship
USR00448,user_448,Instagram,2023-03-12,Minnesota,North,1285521,12991233,4762599,55567,15175,Subscription
USR00449,user_449,Snapchat,2024-10-20,Michigan,North,3996438,10054980,1210319,472456,63103,Subscription
